,site,site_sql_id,datetime,water_temperature,session
1953,SGW2,2044,2025-04-03 20:45:00,8.879,0
1954,SGW2,2044,2025-04-03 21:00:00,8.879,0
1955,SGW2,2044,2025-04-03 21:15:00,8.879,0
1956,SGW2,2044,2025-04-03 21:30:00,8.879,0
1957,SGW2,2044,2025-04-03 21:45:00,8.879,0
1958,SGW2,2044,2025-04-03 22:00:00,8.879,0
1959,SGW2,2044,2025-04-03 22:15:00,8.879,0
1960,SGW2,2044,2025-04-03 22:30:00,8.879,0
1961,SGW2,2044,2025-04-03 22:45:00,8.879,0
1962,SGW2,2044,2025-04-03 23:00:00,8.879,0
1963,SGW2,2044,2025-04-03 23:15:00,8.879,0
1964,SGW2,2044,2025-04-03 23:30:00,8.879,0
1965,SGW2,2044,2025-04-03 23:45:00,8.879,0
1966,SGW2,2044,2025-04-04 00:00:00,8.879,0
1967,SGW2,2044,2025-04-04 00:15:00,8.879,0
1968,SGW2,2044,2025-04-04 00:30:00,8.879,0
1969,SGW2,2044,2025-04-04 00:45:00,8.879,0
1970,SGW2,2044,2025-04-04 01:00:00,8.879,0
1971,SGW2,2044,2025-04-04 01:15:00,8.879,0
1972,SGW2,2044,2025-04-04 01:30:00,8.879,0
1973,SGW2,2044,2025-04-04 01:45:00,8.879,0
1974,SGW2,2044,2025-04-04 02:00:00,8.879,0
1975,SGW2,2044,2025-04-04 02:15:00,8.879,0
1976,SGW2,2044,2025-04-04 02:30:00,8.879,0
1977,SGW2,2044,2025-04-04 02:45:00,8.879,0
1978,SGW2,2044,2025-04-04 03:00:00,8.879,0
1979,SGW2,2044,2025-04-04 03:15:00,8.879,0
1980,SGW2,2044,2025-04-04 03:30:00,8.879,0
1981,SGW2,2044,2025-04-04 03:45:00,8.879,0
1982,SGW2,2044,2025-04-04 04:00:00,8.879,0
1983,SGW2,2044,2025-04-04 04:15:00,8.879,0
1984,SGW2,2044,2025-04-04 04:30:00,8.879,0
1985,SGW2,2044,2025-04-04 04:45:00,8.879,0
1986,SGW2,2044,2025-04-04 05:00:00,8.879,0
1987,SGW2,2044,2025-04-04 05:15:00,8.879,0
1988,SGW2,2044,2025-04-04 05:30:00,8.879,0
1989,SGW2,2044,2025-04-04 05:45:00,8.879,0
1990,SGW2,2044,2025-04-04 06:00:00,8.879,0
1991,SGW2,2044,2025-04-04 06:15:00,8.879,0
1992,SGW2,2044,2025-04-04 06:30:00,8.879,0
1993,SGW2,2044,2025-04-04 06:45:00,8.879,0
1994,SGW2,2044,2025-04-04 07:00:00,8.879,0
1995,SGW2,2044,2025-04-04 07:15:00,8.879,0
1996,SGW2,2044,2025-04-04 07:30:00,8.879,0
1997,SGW2,2044,2025-04-04 07:45:00,8.879,0
1998,SGW2,2044,2025-04-04 08:00:00,8.879,0
1999,SGW2,2044,2025-04-04 08:15:00,8.879,0
2000,SGW2,2044,2025-04-04 08:30:00,8.879,0
2001,SGW2,2044,2025-04-04 08:45:00,8.879,0
2002,SGW2,2044,2025-04-04 09:00:00,8.879,0
2003,SGW2,2044,2025-04-04 09:15:00,8.879,0
2004,SGW2,2044,2025-04-04 09:30:00,8.879,0
2005,SGW2,2044,2025-04-04 09:45:00,8.879,0
2006,SGW2,2044,2025-04-04 10:00:00,8.879,0
2007,SGW2,2044,2025-04-04 10:15:00,8.879,0
2008,SGW2,2044,2025-04-04 10:30:00,8.879,0
2009,SGW2,2044,2025-04-04 10:45:00,8.879,0
2010,SGW2,2044,2025-04-04 11:00:00,8.879,0
2011,SGW2,2044,2025-04-04 11:15:00,8.879,0
2012,SGW2,2044,2025-04-04 11:30:00,8.879,0
2013,SGW2,2044,2025-04-04 11:45:00,8.879,0
2014,SGW2,2044,2025-04-04 12:00:00,8.879,0
2015,SGW2,2044,2025-04-04 12:15:00,8.879,0
2016,SGW2,2044,2025-04-04 12:30:00,8.879,0
2017,SGW2,2044,2025-04-04 12:45:00,8.879,0
2018,SGW2,2044,2025-04-04 13:00:00,8.879,0
2019,SGW2,2044,2025-04-04 13:15:00,8.879,0
2020,SGW2,2044,2025-04-04 13:30:00,8.879,0
2021,SGW2,2044,2025-04-04 13:45:00,8.879,0
2022,SGW2,2044,2025-04-04 14:00:00,8.879,0
2023,SGW2,2044,2025-04-04 14:15:00,8.879,0
2024,SGW2,2044,2025-04-04 14:30:00,8.879,0
2025,SGW2,2044,2025-04-04 14:45:00,8.879,0
2026,SGW2,2044,2025-04-04 15:00:00,8.879,0
2027,SGW2,2044,2025-04-04 15:15:00,8.879,0
2028,SGW2,2044,2025-04-04 15:30:00,8.879,0
2029,SGW2,2044,2025-04-04 15:45:00,8.879,0
2030,SGW2,2044,2025-04-04 16:00:00,8.879,0
2031,SGW2,2044,2025-04-04 16:15:00,8.879,0
2032,SGW2,2044,2025-04-04 16:30:00,8.879,0
2033,SGW2,2044,2025-04-04 16:45:00,8.879,0
2034,SGW2,2044,2025-04-04 17:00:00,8.879,0
2035,SGW2,2044,2025-04-04 17:15:00,8.879,0
2036,SGW2,2044,2025-04-04 17:30:00,8.879,0
2037,SGW2,2044,2025-04-04 17:45:00,8.879,0
2038,SGW2,2044,2025-04-04 18:00:00,8.879,0
2039,SGW2,2044,2025-04-04 18:15:00,8.879,0
2040,SGW2,2044,2025-04-04 18:30:00,8.879,0
2041,SGW2,2044,2025-04-04 18:45:00,8.879,0
2042,SGW2,2044,2025-04-04 19:00:00,8.879,0
2043,SGW2,2044,2025-04-04 19:15:00,8.879,0
2044,SGW2,2044,2025-04-04 19:30:00,8.879,0
2045,SGW2,2044,2025-04-04 19:45:00,8.879,0
2046,SGW2,2044,2025-04-04 20:00:00,8.879,0
2047,SGW2,2044,2025-04-04 20:15:00,8.879,0
2048,SGW2,2044,2025-04-04 20:30:00,8.879,0
2049,SGW2,2044,2025-04-04 20:45:00,8.879,0
2050,SGW2,2044,2025-04-04 21:00:00,8.879,0
2051,SGW2,2044,2025-04-04 21:15:00,8.879,0
2052,SGW2,2044,2025-04-04 21:30:00,8.879,0
2053,SGW2,2044,2025-04-04 21:45:00,8.879,0
2054,SGW2,2044,2025-04-04 22:00:00,8.879,0
2055,SGW2,2044,2025-04-04 22:15:00,8.879,0
2056,SGW2,2044,2025-04-04 22:30:00,8.879,0
2057,SGW2,2044,2025-04-04 22:45:00,8.879,0
2058,SGW2,2044,2025-04-04 23:00:00,8.879,0
2059,SGW2,2044,2025-04-04 23:15:00,8.879,0
2060,SGW2,2044,2025-04-04 23:30:00,8.879,0
2061,SGW2,2044,2025-04-04 23:45:00,8.879,0
2062,SGW2,2044,2025-04-05 00:00:00,8.879,0
2063,SGW2,2044,2025-04-05 00:15:00,8.879,0
2064,SGW2,2044,2025-04-05 00:30:00,8.879,0
2065,SGW2,2044,2025-04-05 00:45:00,8.879,0
2066,SGW2,2044,2025-04-05 01:00:00,8.879,0
2067,SGW2,2044,2025-04-05 01:15:00,8.879,0
2068,SGW2,2044,2025-04-05 01:30:00,8.879,0
2069,SGW2,2044,2025-04-05 01:45:00,8.879,0
2070,SGW2,2044,2025-04-05 02:00:00,8.879,0
2071,SGW2,2044,2025-04-05 02:15:00,8.879,0
2072,SGW2,2044,2025-04-05 02:30:00,8.879,0
2073,SGW2,2044,2025-04-05 02:45:00,8.879,0
2074,SGW2,2044,2025-04-05 03:00:00,8.879,0
2075,SGW2,2044,2025-04-05 03:15:00,8.879,0
2076,SGW2,2044,2025-04-05 03:30:00,8.879,0
2077,SGW2,2044,2025-04-05 03:45:00,8.879,0
2078,SGW2,2044,2025-04-05 04:00:00,8.879,0
2079,SGW2,2044,2025-04-05 04:15:00,8.879,0
2080,SGW2,2044,2025-04-05 04:30:00,8.879,0
2081,SGW2,2044,2025-04-05 04:45:00,8.879,0
2082,SGW2,2044,2025-04-05 05:00:00,8.879,0
2083,SGW2,2044,2025-04-05 05:15:00,8.879,0
2084,SGW2,2044,2025-04-05 05:30:00,8.879,0
2085,SGW2,2044,2025-04-05 05:45:00,8.879,0
2086,SGW2,2044,2025-04-05 06:00:00,8.879,0
2087,SGW2,2044,2025-04-05 06:15:00,8.879,0
2088,SGW2,2044,2025-04-05 06:30:00,8.879,0
2089,SGW2,2044,2025-04-05 06:45:00,8.879,0
2090,SGW2,2044,2025-04-05 07:00:00,8.879,0
2091,SGW2,2044,2025-04-05 07:15:00,8.879,0
2092,SGW2,2044,2025-04-05 07:30:00,8.879,0
2093,SGW2,2044,2025-04-05 07:45:00,8.879,0
2094,SGW2,2044,2025-04-05 08:00:00,8.879,0
2095,SGW2,2044,2025-04-05 08:15:00,8.879,0
2096,SGW2,2044,2025-04-05 08:30:00,8.879,0
2097,SGW2,2044,2025-04-05 08:45:00,8.879,0
2098,SGW2,2044,2025-04-05 09:00:00,8.879,0
2099,SGW2,2044,2025-04-05 09:15:00,8.879,0
2100,SGW2,2044,2025-04-05 09:30:00,8.879,0
2101,SGW2,2044,2025-04-05 09:45:00,8.879,0
2102,SGW2,2044,2025-04-05 10:00:00,8.879,0
2103,SGW2,2044,2025-04-05 10:15:00,8.879,0
2104,SGW2,2044,2025-04-05 10:30:00,8.879,0
2105,SGW2,2044,2025-04-05 10:45:00,8.879,0
2106,SGW2,2044,2025-04-05 11:00:00,8.879,0
2107,SGW2,2044,2025-04-05 11:15:00,8.879,0
2108,SGW2,2044,2025-04-05 11:30:00,8.879,0
2109,SGW2,2044,2025-04-05 11:45:00,8.879,0
2110,SGW2,2044,2025-04-05 12:00:00,8.879,0
2111,SGW2,2044,2025-04-05 12:15:00,8.879,0
2112,SGW2,2044,2025-04-05 12:30:00,8.879,0
2113,SGW2,2044,2025-04-05 12:45:00,8.879,0
2114,SGW2,2044,2025-04-05 13:00:00,8.879,0
2115,SGW2,2044,2025-04-05 13:15:00,8.879,0
2116,SGW2,2044,2025-04-05 13:30:00,8.879,0
2117,SGW2,2044,2025-04-05 13:45:00,8.879,0
2118,SGW2,2044,2025-04-05 14:00:00,8.879,0
2119,SGW2,2044,2025-04-05 14:15:00,8.879,0
2120,SGW2,2044,2025-04-05 14:30:00,8.879,0
2121,SGW2,2044,2025-04-05 14:45:00,8.879,0
2122,SGW2,2044,2025-04-05 15:00:00,8.879,0
2123,SGW2,2044,2025-04-05 15:15:00,8.879,0
2124,SGW2,2044,2025-04-05 15:30:00,8.879,0
2125,SGW2,2044,2025-04-05 15:45:00,8.879,0
2126,SGW2,2044,2025-04-05 16:00:00,8.879,0
2127,SGW2,2044,2025-04-05 16:15:00,8.879,0
2128,SGW2,2044,2025-04-05 16:30:00,8.879,0
2129,SGW2,2044,2025-04-05 16:45:00,8.879,0
2130,SGW2,2044,2025-04-05 17:00:00,8.879,0
2131,SGW2,2044,2025-04-05 17:15:00,8.879,0
2132,SGW2,2044,2025-04-05 17:30:00,8.879,0
2133,SGW2,2044,2025-04-05 17:45:00,8.879,0
2134,SGW2,2044,2025-04-05 18:00:00,8.879,0
2135,SGW2,2044,2025-04-05 18:15:00,8.879,0
2136,SGW2,2044,2025-04-05 18:30:00,8.879,0
2137,SGW2,2044,2025-04-05 18:45:00,8.879,0
2138,SGW2,2044,2025-04-05 19:00:00,8.879,0
2139,SGW2,2044,2025-04-05 19:15:00,8.879,0
2140,SGW2,2044,2025-04-05 19:30:00,8.879,0
2141,SGW2,2044,2025-04-05 19:45:00,8.879,0
2142,SGW2,2044,2025-04-05 20:00:00,8.879,0
2143,SGW2,2044,2025-04-05 20:15:00,8.879,0
2144,SGW2,2044,2025-04-05 20:30:00,8.879,0
2145,SGW2,2044,2025-04-05 20:45:00,8.879,0
2146,SGW2,2044,2025-04-05 21:00:00,8.879,0
2147,SGW2,2044,2025-04-05 21:15:00,8.879,0
2148,SGW2,2044,2025-04-05 21:30:00,8.879,0
2149,SGW2,2044,2025-04-05 21:45:00,8.879,0
2150,SGW2,2044,2025-04-05 22:00:00,8.879,0
2151,SGW2,2044,2025-04-05 22:15:00,8.879,0
2152,SGW2,2044,2025-04-05 22:30:00,8.879,0
2153,SGW2,2044,2025-04-05 22:45:00,8.879,0
2154,SGW2,2044,2025-04-05 23:00:00,8.879,0
2155,SGW2,2044,2025-04-05 23:15:00,8.879,0
2156,SGW2,2044,2025-04-05 23:30:00,8.879,0
2157,SGW2,2044,2025-04-05 23:45:00,8.879,0
2158,SGW2,2044,2025-04-06 00:00:00,8.879,0
2159,SGW2,2044,2025-04-06 00:15:00,8.879,0
2160,SGW2,2044,2025-04-06 00:30:00,8.879,0
2161,SGW2,2044,2025-04-06 00:45:00,8.879,0
2162,SGW2,2044,2025-04-06 01:00:00,8.879,0
2163,SGW2,2044,2025-04-06 01:15:00,8.879,0
2164,SGW2,2044,2025-04-06 01:30:00,8.879,0
2165,SGW2,2044,2025-04-06 01:45:00,8.879,0
2166,SGW2,2044,2025-04-06 02:00:00,8.879,0
2167,SGW2,2044,2025-04-06 02:15:00,8.879,0
2168,SGW2,2044,2025-04-06 02:30:00,8.879,0
2169,SGW2,2044,2025-04-06 02:45:00,8.879,0
2170,SGW2,2044,2025-04-06 03:00:00,8.879,0
2171,SGW2,2044,2025-04-06 03:15:00,8.879,0
2172,SGW2,2044,2025-04-06 03:30:00,8.879,0
2173,SGW2,2044,2025-04-06 03:45:00,8.879,0
2174,SGW2,2044,2025-04-06 04:00:00,8.879,0
2175,SGW2,2044,2025-04-06 04:15:00,8.879,0
2176,SGW2,2044,2025-04-06 04:30:00,8.879,0
2177,SGW2,2044,2025-04-06 04:45:00,8.879,0
2178,SGW2,2044,2025-04-06 05:00:00,8.879,0
2179,SGW2,2044,2025-04-06 05:15:00,8.879,0
2180,SGW2,2044,2025-04-06 05:30:00,8.879,0
2181,SGW2,2044,2025-04-06 05:45:00,8.879,0
2182,SGW2,2044,2025-04-06 06:00:00,8.879,0
2183,SGW2,2044,2025-04-06 06:15:00,8.879,0
2184,SGW2,2044,2025-04-06 06:30:00,8.879,0
2185,SGW2,2044,2025-04-06 06:45:00,8.879,0
2186,SGW2,2044,2025-04-06 07:00:00,8.879,0
2187,SGW2,2044,2025-04-06 07:15:00,8.879,0
2188,SGW2,2044,2025-04-06 07:30:00,8.879,0
2189,SGW2,2044,2025-04-06 07:45:00,8.879,0
2190,SGW2,2044,2025-04-06 08:00:00,8.879,0
2191,SGW2,2044,2025-04-06 08:15:00,8.879,0
2192,SGW2,2044,2025-04-06 08:30:00,8.879,0
2193,SGW2,2044,2025-04-06 08:45:00,8.879,0
2194,SGW2,2044,2025-04-06 09:00:00,8.879,0
2195,SGW2,2044,2025-04-06 09:15:00,8.879,0
2196,SGW2,2044,2025-04-06 09:30:00,8.879,0
2197,SGW2,2044,2025-04-06 09:45:00,8.879,0
2198,SGW2,2044,2025-04-06 10:00:00,8.879,0
2199,SGW2,2044,2025-04-06 10:15:00,8.879,0
2200,SGW2,2044,2025-04-06 10:30:00,8.879,0
2201,SGW2,2044,2025-04-06 10:45:00,8.879,0
2202,SGW2,2044,2025-04-06 11:00:00,8.879,0
2203,SGW2,2044,2025-04-06 11:15:00,8.879,0
2204,SGW2,2044,2025-04-06 11:30:00,8.879,0
2205,SGW2,2044,2025-04-06 11:45:00,8.879,0
2206,SGW2,2044,2025-04-06 12:00:00,8.879,0
2207,SGW2,2044,2025-04-06 12:15:00,8.879,0
2208,SGW2,2044,2025-04-06 12:30:00,8.879,0
2209,SGW2,2044,2025-04-06 12:45:00,8.879,0
2210,SGW2,2044,2025-04-06 13:00:00,8.879,0
2211,SGW2,2044,2025-04-06 13:15:00,8.879,0
2212,SGW2,2044,2025-04-06 13:30:00,8.879,0
2213,SGW2,2044,2025-04-06 13:45:00,8.879,0
2214,SGW2,2044,2025-04-06 14:00:00,8.879,0
2215,SGW2,2044,2025-04-06 14:15:00,8.879,0
2216,SGW2,2044,2025-04-06 14:30:00,8.879,0
2217,SGW2,2044,2025-04-06 14:45:00,8.879,0
2218,SGW2,2044,2025-04-06 15:00:00,8.879,0
2219,SGW2,2044,2025-04-06 15:15:00,8.879,0
2220,SGW2,2044,2025-04-06 15:30:00,8.879,0
2221,SGW2,2044,2025-04-06 15:45:00,8.879,0
2222,SGW2,2044,2025-04-06 16:00:00,8.879,0
2223,SGW2,2044,2025-04-06 16:15:00,8.879,0
2224,SGW2,2044,2025-04-06 16:30:00,8.879,0
2225,SGW2,2044,2025-04-06 16:45:00,8.879,0
2226,SGW2,2044,2025-04-06 17:00:00,8.879,0
2227,SGW2,2044,2025-04-06 17:15:00,8.879,0
2228,SGW2,2044,2025-04-06 17:30:00,8.879,0
2229,SGW2,2044,2025-04-06 17:45:00,8.879,0
2230,SGW2,2044,2025-04-06 18:00:00,8.879,0
2231,SGW2,2044,2025-04-06 18:15:00,8.879,0
2232,SGW2,2044,2025-04-06 18:30:00,8.879,0
2233,SGW2,2044,2025-04-06 18:45:00,8.879,0
2234,SGW2,2044,2025-04-06 19:00:00,8.879,0
2235,SGW2,2044,2025-04-06 19:15:00,8.879,0
2236,SGW2,2044,2025-04-06 19:30:00,8.879,0
2237,SGW2,2044,2025-04-06 19:45:00,8.879,0
2238,SGW2,2044,2025-04-06 20:00:00,8.879,0
2239,SGW2,2044,2025-04-06 20:15:00,8.879,0
2240,SGW2,2044,2025-04-06 20:30:00,8.879,0
2241,SGW2,2044,2025-04-06 20:45:00,8.879,0
2242,SGW2,2044,2025-04-06 21:00:00,8.879,0
2243,SGW2,2044,2025-04-06 21:15:00,8.879,0
2244,SGW2,2044,2025-04-06 21:30:00,8.879,0
2245,SGW2,2044,2025-04-06 21:45:00,8.879,0
2246,SGW2,2044,2025-04-06 22:00:00,8.879,0
2247,SGW2,2044,2025-04-06 22:15:00,8.879,0
2248,SGW2,2044,2025-04-06 22:30:00,8.879,0
2249,SGW2,2044,2025-04-06 22:45:00,8.879,0
2250,SGW2,2044,2025-04-06 23:00:00,8.879,0
2251,SGW2,2044,2025-04-06 23:15:00,8.879,0
2252,SGW2,2044,2025-04-06 23:30:00,8.879,0
2253,SGW2,2044,2025-04-06 23:45:00,8.879,0
2254,SGW2,2044,2025-04-07 00:00:00,8.879,0
2255,SGW2,2044,2025-04-07 00:15:00,8.879,0
2256,SGW2,2044,2025-04-07 00:30:00,8.879,0
2257,SGW2,2044,2025-04-07 00:45:00,8.879,0
2258,SGW2,2044,2025-04-07 01:00:00,8.879,0
2259,SGW2,2044,2025-04-07 01:15:00,8.879,0
2260,SGW2,2044,2025-04-07 01:30:00,8.879,0
2261,SGW2,2044,2025-04-07 01:45:00,8.879,0
2262,SGW2,2044,2025-04-07 02:00:00,8.879,0
2263,SGW2,2044,2025-04-07 02:15:00,8.879,0
2264,SGW2,2044,2025-04-07 02:30:00,8.879,0
2265,SGW2,2044,2025-04-07 02:45:00,8.879,0
2266,SGW2,2044,2025-04-07 03:00:00,8.879,0
2267,SGW2,2044,2025-04-07 03:15:00,8.879,0
2268,SGW2,2044,2025-04-07 03:30:00,8.879,0
2269,SGW2,2044,2025-04-07 03:45:00,8.879,0
2270,SGW2,2044,2025-04-07 04:00:00,8.879,0
2271,SGW2,2044,2025-04-07 04:15:00,8.879,0
2272,SGW2,2044,2025-04-07 04:30:00,8.879,0
2273,SGW2,2044,2025-04-07 04:45:00,8.879,0
2274,SGW2,2044,2025-04-07 05:00:00,8.879,0
2275,SGW2,2044,2025-04-07 05:15:00,8.879,0
2276,SGW2,2044,2025-04-07 05:30:00,8.879,0
2277,SGW2,2044,2025-04-07 05:45:00,8.879,0
2278,SGW2,2044,2025-04-07 06:00:00,8.879,0
2279,SGW2,2044,2025-04-07 06:15:00,8.879,0
2280,SGW2,2044,2025-04-07 06:30:00,8.879,0
2281,SGW2,2044,2025-04-07 06:45:00,8.879,0
2282,SGW2,2044,2025-04-07 07:00:00,8.879,0
2283,SGW2,2044,2025-04-07 07:15:00,8.879,0
2284,SGW2,2044,2025-04-07 07:30:00,8.879,0
2285,SGW2,2044,2025-04-07 07:45:00,8.879,0
2286,SGW2,2044,2025-04-07 08:00:00,8.879,0
2287,SGW2,2044,2025-04-07 08:15:00,8.879,0
2288,SGW2,2044,2025-04-07 08:30:00,8.879,0
2289,SGW2,2044,2025-04-07 08:45:00,8.879,0
2290,SGW2,2044,2025-04-07 09:00:00,8.879,0
2291,SGW2,2044,2025-04-07 09:15:00,8.879,0
2292,SGW2,2044,2025-04-07 09:30:00,8.879,0
2293,SGW2,2044,2025-04-07 09:45:00,8.879,0
2294,SGW2,2044,2025-04-07 10:00:00,8.879,0
2295,SGW2,2044,2025-04-07 10:15:00,8.978,0
2296,SGW2,2044,2025-04-07 10:30:00,8.879,0
2297,SGW2,2044,2025-04-07 10:45:00,8.978,0
2298,SGW2,2044,2025-04-07 11:00:00,8.978,0
2299,SGW2,2044,2025-04-07 11:15:00,8.879,0
2300,SGW2,2044,2025-04-07 11:30:00,8.978,0
2301,SGW2,2044,2025-04-07 11:45:00,8.978,0
2302,SGW2,2044,2025-04-07 12:00:00,8.978,0
2303,SGW2,2044,2025-04-07 12:15:00,8.978,0
2304,SGW2,2044,2025-04-07 12:30:00,8.978,0
2305,SGW2,2044,2025-04-07 12:45:00,8.978,0
2306,SGW2,2044,2025-04-07 13:00:00,8.978,0
2307,SGW2,2044,2025-04-07 13:15:00,8.978,0
2308,SGW2,2044,2025-04-07 13:30:00,8.978,0
2309,SGW2,2044,2025-04-07 13:45:00,8.978,0
2310,SGW2,2044,2025-04-07 14:00:00,8.978,0
2311,SGW2,2044,2025-04-07 14:15:00,8.978,0
2312,SGW2,2044,2025-04-07 14:30:00,8.978,0
2313,SGW2,2044,2025-04-07 14:45:00,8.978,0
2314,SGW2,2044,2025-04-07 15:00:00,8.978,0
2315,SGW2,2044,2025-04-07 15:15:00,8.978,0
2316,SGW2,2044,2025-04-07 15:30:00,8.978,0
2317,SGW2,2044,2025-04-07 15:45:00,8.978,0
2318,SGW2,2044,2025-04-07 16:00:00,8.978,0
2319,SGW2,2044,2025-04-07 16:15:00,8.978,0
2320,SGW2,2044,2025-04-07 16:30:00,8.978,0
2321,SGW2,2044,2025-04-07 16:45:00,8.978,0
2322,SGW2,2044,2025-04-07 17:00:00,8.978,0
2323,SGW2,2044,2025-04-07 17:15:00,8.978,0
2324,SGW2,2044,2025-04-07 17:30:00,8.978,0
2325,SGW2,2044,2025-04-07 17:45:00,8.978,0
2326,SGW2,2044,2025-04-07 18:00:00,8.978,0
2327,SGW2,2044,2025-04-07 18:15:00,8.978,0
2328,SGW2,2044,2025-04-07 18:30:00,8.978,0
2329,SGW2,2044,2025-04-07 18:45:00,8.978,0
2330,SGW2,2044,2025-04-07 19:00:00,8.978,0
2331,SGW2,2044,2025-04-07 19:15:00,8.978,0
2332,SGW2,2044,2025-04-07 19:30:00,8.978,0
2333,SGW2,2044,2025-04-07 19:45:00,8.978,0
2334,SGW2,2044,2025-04-07 20:00:00,8.978,0
2335,SGW2,2044,2025-04-07 20:15:00,8.978,0
2336,SGW2,2044,2025-04-07 20:30:00,8.978,0
2337,SGW2,2044,2025-04-07 20:45:00,8.978,0
2338,SGW2,2044,2025-04-07 21:00:00,8.978,0
2339,SGW2,2044,2025-04-07 21:15:00,8.978,0
2340,SGW2,2044,2025-04-07 21:30:00,8.978,0
2341,SGW2,2044,2025-04-07 21:45:00,8.978,0
2342,SGW2,2044,2025-04-07 22:00:00,8.978,0
2343,SGW2,2044,2025-04-07 22:15:00,8.978,0
2344,SGW2,2044,2025-04-07 22:30:00,8.978,0
2345,SGW2,2044,2025-04-07 22:45:00,8.978,0
2346,SGW2,2044,2025-04-07 23:00:00,8.978,0
2347,SGW2,2044,2025-04-07 23:15:00,8.978,0
2348,SGW2,2044,2025-04-07 23:30:00,8.978,0
2349,SGW2,2044,2025-04-07 23:45:00,8.978,0
2350,SGW2,2044,2025-04-08 00:00:00,8.978,0
2351,SGW2,2044,2025-04-08 00:15:00,8.978,0
2352,SGW2,2044,2025-04-08 00:30:00,8.978,0
2353,SGW2,2044,2025-04-08 00:45:00,8.978,0
2354,SGW2,2044,2025-04-08 01:00:00,8.978,0
2355,SGW2,2044,2025-04-08 01:15:00,8.978,0
2356,SGW2,2044,2025-04-08 01:30:00,8.978,0
2357,SGW2,2044,2025-04-08 01:45:00,8.978,0
2358,SGW2,2044,2025-04-08 02:00:00,8.978,0
2359,SGW2,2044,2025-04-08 02:15:00,8.978,0
2360,SGW2,2044,2025-04-08 02:30:00,8.978,0
2361,SGW2,2044,2025-04-08 02:45:00,8.978,0
2362,SGW2,2044,2025-04-08 03:00:00,8.978,0
2363,SGW2,2044,2025-04-08 03:15:00,8.978,0
2364,SGW2,2044,2025-04-08 03:30:00,8.978,0
2365,SGW2,2044,2025-04-08 03:45:00,8.978,0
2366,SGW2,2044,2025-04-08 04:00:00,8.978,0
2367,SGW2,2044,2025-04-08 04:15:00,8.978,0
2368,SGW2,2044,2025-04-08 04:30:00,8.978,0
2369,SGW2,2044,2025-04-08 04:45:00,8.978,0
2370,SGW2,2044,2025-04-08 05:00:00,8.978,0
2371,SGW2,2044,2025-04-08 05:15:00,8.978,0
2372,SGW2,2044,2025-04-08 05:30:00,8.978,0
2373,SGW2,2044,2025-04-08 05:45:00,8.978,0
2374,SGW2,2044,2025-04-08 06:00:00,8.978,0
2375,SGW2,2044,2025-04-08 06:15:00,8.978,0
2376,SGW2,2044,2025-04-08 06:30:00,8.978,0
2377,SGW2,2044,2025-04-08 06:45:00,8.978,0
2378,SGW2,2044,2025-04-08 07:00:00,8.978,0
2379,SGW2,2044,2025-04-08 07:15:00,8.978,0
2380,SGW2,2044,2025-04-08 07:30:00,8.978,0
2381,SGW2,2044,2025-04-08 07:45:00,8.978,0
2382,SGW2,2044,2025-04-08 08:00:00,8.978,0
2383,SGW2,2044,2025-04-08 08:15:00,8.978,0
2384,SGW2,2044,2025-04-08 08:30:00,8.978,0
2385,SGW2,2044,2025-04-08 08:45:00,8.978,0
2386,SGW2,2044,2025-04-08 09:00:00,8.978,0
2387,SGW2,2044,2025-04-08 09:15:00,8.978,0
2388,SGW2,2044,2025-04-08 09:30:00,8.978,0
2389,SGW2,2044,2025-04-08 09:45:00,8.978,0
2390,SGW2,2044,2025-04-08 10:00:00,8.978,0
2391,SGW2,2044,2025-04-08 10:15:00,8.978,0
2392,SGW2,2044,2025-04-08 10:30:00,8.978,0
2393,SGW2,2044,2025-04-08 10:45:00,8.978,0
2394,SGW2,2044,2025-04-08 11:00:00,8.978,0
2395,SGW2,2044,2025-04-08 11:15:00,8.978,0
2396,SGW2,2044,2025-04-08 11:30:00,8.978,0
2397,SGW2,2044,2025-04-08 11:45:00,8.978,0
2398,SGW2,2044,2025-04-08 12:00:00,8.978,0
2399,SGW2,2044,2025-04-08 12:15:00,8.978,0
2400,SGW2,2044,2025-04-08 12:30:00,8.978,0
2401,SGW2,2044,2025-04-08 12:45:00,8.978,0
2402,SGW2,2044,2025-04-08 13:00:00,8.978,0
2403,SGW2,2044,2025-04-08 13:15:00,8.978,0
2404,SGW2,2044,2025-04-08 13:30:00,8.978,0
2405,SGW2,2044,2025-04-08 13:45:00,8.978,0
2406,SGW2,2044,2025-04-08 14:00:00,8.978,0
2407,SGW2,2044,2025-04-08 14:15:00,8.978,0
2408,SGW2,2044,2025-04-08 14:30:00,8.978,0
2409,SGW2,2044,2025-04-08 14:45:00,8.978,0
2410,SGW2,2044,2025-04-08 15:00:00,8.978,0
2411,SGW2,2044,2025-04-08 15:15:00,8.978,0
2412,SGW2,2044,2025-04-08 15:30:00,8.978,0
2413,SGW2,2044,2025-04-08 15:45:00,8.978,0
2414,SGW2,2044,2025-04-08 16:00:00,8.978,0
2415,SGW2,2044,2025-04-08 16:15:00,8.978,0
2416,SGW2,2044,2025-04-08 16:30:00,8.978,0
2417,SGW2,2044,2025-04-08 16:45:00,8.978,0
