"Plot Title: run_jo_4_20537833"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20537833, SEN S/N: 20537833)","Temp, °F (LGR S/N: 20537833, SEN S/N: 20537833)","Coupler Detached (LGR S/N: 20537833)","Coupler Attached (LGR S/N: 20537833)","Host Connected (LGR S/N: 20537833)","End Of File (LGR S/N: 20537833)"
1,03/10/21 11:45:00 AM,15.6370,44.922,Logged,,,
2,03/10/21 12:00:00 PM,15.6281,44.742,,,,
3,03/10/21 12:15:00 PM,15.6267,44.742,,,,
4,03/10/21 12:30:00 PM,15.6267,44.742,,,,
5,03/10/21 12:45:00 PM,15.6252,44.742,,,,
6,03/10/21 01:00:00 PM,15.6252,44.742,,,,
7,03/10/21 01:15:00 PM,15.6252,44.742,,,,
8,03/10/21 01:30:00 PM,15.6235,44.560,,,,
9,03/10/21 01:45:00 PM,15.6206,44.560,,,,
10,03/10/21 02:00:00 PM,15.6210,44.742,,,,
11,03/10/21 02:15:00 PM,15.6191,44.560,,,,
12,03/10/21 02:30:00 PM,15.6178,44.560,,,,
13,03/10/21 02:45:00 PM,15.6164,44.560,,,,
14,03/10/21 03:00:00 PM,15.6178,44.560,,,,
15,03/10/21 03:15:00 PM,15.6164,44.560,,,,
16,03/10/21 03:30:00 PM,15.6178,44.560,,,,
17,03/10/21 03:45:00 PM,15.6178,44.560,,,,
18,03/10/21 04:00:00 PM,15.6178,44.560,,,,
19,03/10/21 04:15:00 PM,15.6181,44.742,,,,
20,03/10/21 04:30:00 PM,15.6195,44.742,,,,
21,03/10/21 04:45:00 PM,15.6191,44.560,,,,
22,03/10/21 05:00:00 PM,15.6191,44.560,,,,
23,03/10/21 05:15:00 PM,15.6195,44.742,,,,
24,03/10/21 05:30:00 PM,15.6210,44.742,,,,
25,03/10/21 05:45:00 PM,15.6235,44.560,,,,
26,03/10/21 06:00:00 PM,15.6248,44.560,,,,
27,03/10/21 06:15:00 PM,15.6291,44.560,,,,
28,03/10/21 06:30:00 PM,15.6333,44.560,,,,
29,03/10/21 06:45:00 PM,15.6362,44.560,,,,
30,03/10/21 07:00:00 PM,15.6365,44.742,,,,
31,03/10/21 07:15:00 PM,15.6419,44.560,,,,
32,03/10/21 07:30:00 PM,15.6475,44.560,,,,
33,03/10/21 07:45:00 PM,15.6517,44.560,,,,
34,03/10/21 08:00:00 PM,15.6546,44.560,,,,
35,03/10/21 08:15:00 PM,15.6603,44.560,,,,
36,03/10/21 08:30:00 PM,15.6632,44.560,,,,
37,03/10/21 08:45:00 PM,15.6674,44.560,,,,
